Transacao_ID;Cliente_Nome;Cliente_Email;Debito_Credito;Tipo_Transacao;Status;Tipo_Pagamento;Valor_Bruto;Valor_Desconto;Valor_Taxa;Valor_Liquido;Transportadora;Num_Envio;Data_Transacao;Data_Compensacao;Ref_Transacao;Parcelas;Codigo_Usuario;Codigo_Venda;Serial_Leitor;Recebimentos;Recebidos;Valor_Recebido;Valor_Tarifa_Intermediacao;Valor_Taxa_Intermediacao;Valor_Taxa_Parcelamento;Valor_Tarifa_Boleto;Bandeira_Cartao_Credito 
E3FED2EA-9068-4246-9DA8-AD6B73066902;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;104,2400;0,0000;1,7700;102,4700;;;23/01/2018 22:53:25;23/02/2018 00:00:00;;1;027955;238607;68276701;1;0;0,0000;0,0000;1,7700;0,0000;0,0000;MasterCard;
6D4BB7AA-15DB-4933-9FEA-543E9F595D5F;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Crédito;104,2400;0,0000;1,7700;102,4700;;;23/01/2018 22:52:38;23/01/2018 22:52:38;;1;027955;563667;68276701;0;0;0,0000;0,0000;1,7700;0,0000;0,0000;Visa;
608F2848-1704-4ADF-B1DF-BE4D8D9E652A;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Crédito;104,2400;0,0000;1,7700;102,4700;;;23/01/2018 22:51:59;23/01/2018 22:51:59;;1;027955;563573;68276701;0;0;0,0000;0,0000;1,7700;0,0000;0,0000;Visa;
04E1EC84-82BE-4664-82A4-BBABD017655B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;207,6700;0,0000;3,5300;204,1400;;;23/01/2018 22:47:28;23/02/2018 00:00:00;;1;027955;562976;68276701;1;0;0,0000;0,0000;3,5300;0,0000;0,0000;Visa;
516E2993-2FD4-4BC6-85E1-8D524C6D5DF6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;106,0500;0,0000;1,8000;104,2500;;;23/01/2018 22:42:00;23/02/2018 00:00:00;;1;027955;766500;68445089;1;0;0,0000;0,0000;1,8000;0,0000;0,0000;MasterCard;
A263DFB5-2B8F-4D70-ACCB-1A2AA223223C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;60,7500;0,0000;0,6100;60,1400;;;23/01/2018 22:40:54;24/01/2018 00:00:00;;1;027955;766253;68276701;1;1;60,1400;0,0000;0,6100;0,0000;0,0000;;
070ED1D0-B633-4D6A-8F43-261E1CE7123D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;78,5600;0,0000;0,7900;77,7700;;;23/01/2018 22:39:54;24/01/2018 00:00:00;;1;027955;766066;68276701;1;1;77,7700;0,0000;0,7900;0,0000;0,0000;;
11D9D473-22E9-4110-A070-5BE797293426;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;164,4500;0,0000;2,8000;161,6500;;;23/01/2018 22:39:11;23/02/2018 00:00:00;;1;027955;95760;68445089;1;0;0,0000;0,0000;2,8000;0,0000;0,0000;Visa;
1A48FB01-CC88-4386-8610-2045669FAA5F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;66,6100;0,0000;0,6700;65,9400;;;23/01/2018 22:38:00;24/01/2018 00:00:00;;1;027955;95532;68276701;1;1;65,9400;0,0000;0,6700;0,0000;0,0000;;
96B1E9F9-A69C-4B90-940F-4036E8BF9155;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;30,2000;0,0000;0,3000;29,9000;;;23/01/2018 22:36:24;24/01/2018 00:00:00;;1;027955;765361;68276701;1;1;29,9000;0,0000;0,3000;0,0000;0,0000;;
3A40475C-3914-4F5A-B957-20113C256821;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Débito;167,4500;0,0000;1,6700;165,7800;;;23/01/2018 22:33:09;23/01/2018 22:33:09;;1;027955;94719;68445089;0;0;0,0000;0,0000;1,6700;0,0000;0,0000;;
DE313D9D-11A4-4091-BAEA-FB22971DB3D2;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Crédito;167,4500;0,0000;2,8500;164,6000;;;23/01/2018 22:32:37;23/01/2018 22:32:37;;1;027955;235887;68445089;0;0;0,0000;0,0000;2,8500;0,0000;0,0000;Visa;
6F0D03FE-B10E-46A3-BE38-16FEAD2906BF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,9400;0,0000;0,3000;29,6400;;;23/01/2018 22:25:10;24/01/2018 00:00:00;;1;027955;407846;68445089;1;1;29,6400;0,0000;0,3000;0,0000;0,0000;;
6E3BE9A5-87C7-40CF-95F4-2B2FBD4C9861;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;31,4500;0,0000;0,3100;31,1400;;;23/01/2018 22:24:24;24/01/2018 00:00:00;;1;027955;559343;68445089;1;1;31,1400;0,0000;0,3100;0,0000;0,0000;;
60F09FCB-6B98-4A92-ACA3-4BE3B147D161;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;38,3700;0,0000;0,6500;37,7200;;;23/01/2018 22:22:36;23/02/2018 00:00:00;;1;027955;92775;68445089;1;0;0,0000;0,0000;0,6500;0,0000;0,0000;MasterCard;
B5B20F46-8CC3-40A7-98D3-D036C186C020;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,7800;0,0000;0,6900;40,0900;;;23/01/2018 22:21:37;23/02/2018 00:00:00;;1;027955;92586;68445089;1;0;0,0000;0,0000;0,6900;0,0000;0,0000;MasterCard;
3CD8EEAB-BF80-4917-A9E8-2ADC788D91B3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;33,0300;0,0000;0,5600;32,4700;;;23/01/2018 22:20:51;23/02/2018 00:00:00;;1;027955;234101;68445089;1;0;0,0000;0,0000;0,5600;0,0000;0,0000;MasterCard;
11B31D95-4ECB-4EB2-A5D7-EB3EBF6C6D35;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;22,2700;0,0000;0,2200;22,0500;;;23/01/2018 22:20:06;24/01/2018 00:00:00;;1;027955;92281;68445089;1;1;22,0500;0,0000;0,2200;0,0000;0,0000;;
DD25FAD7-4BF9-415C-B311-0CDADB33B6F8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;141,1700;0,0000;2,4000;138,7700;;;23/01/2018 22:19:16;23/02/2018 00:00:00;;1;027955;558542;68445089;1;0;0,0000;0,0000;2,4000;0,0000;0,0000;MasterCard;
CC9377B9-8B05-44A7-86F9-299067C91BDD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;97,7800;0,0000;0,9800;96,8000;;;23/01/2018 22:06:32;24/01/2018 00:00:00;;1;027955;556451;68445089;1;1;96,8000;0,0000;0,9800;0,0000;0,0000;;
3335F283-B559-4E7D-BB03-773D86AB7CA7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;83,7100;0,0000;0,8400;82,8700;;;23/01/2018 22:03:41;24/01/2018 00:00:00;;1;027955;404764;68445089;1;1;82,8700;0,0000;0,8400;0,0000;0,0000;;
AF23D606-6721-4983-BE7A-FE96B9A00E0C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;120,8800;0,0000;2,0500;118,8300;;;23/01/2018 21:58:53;23/02/2018 00:00:00;;1;027955;935566;68445089;1;0;0,0000;0,0000;2,0500;0,0000;0,0000;MasterCard;
D3413A59-CB63-46DB-8412-ED5A96D26595;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;145,7800;0,0000;2,4800;143,3000;;;23/01/2018 21:41:48;23/02/2018 00:00:00;;1;027955;227533;68445089;1;0;0,0000;0,0000;2,4800;0,0000;0,0000;MasterCard;
1644DE37-DFBC-46A0-AC94-52EA5F1AA83E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;60,0600;0,0000;0,6000;59,4600;;;23/01/2018 21:38:41;24/01/2018 00:00:00;;1;027955;552196;68445089;1;1;59,4600;0,0000;0,6000;0,0000;0,0000;;
C7CE4DE0-E649-4740-8E0E-4E9A6C505117;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;352,6500;0,0000;6,0000;346,6500;;;23/01/2018 21:26:49;23/02/2018 00:00:00;;1;027955;548353;68445089;1;0;0,0000;0,0000;6,0000;0,0000;0,0000;Visa;
AF2C260F-1CFE-4936-AD81-508AD933FA8F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;23,1400;0,0000;0,3900;22,7500;;;23/01/2018 21:26:49;23/02/2018 00:00:00;;1;027955;928728;68276701;1;0;0,0000;0,0000;0,3900;0,0000;0,0000;MasterCard;
840E5971-BC1B-4FA8-9CC5-FDF28CE2BA09;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;20,9700;0,0000;0,3600;20,6100;;;23/01/2018 21:23:23;23/02/2018 00:00:00;;1;027955;547575;68276701;1;0;0,0000;0,0000;0,3600;0,0000;0,0000;MasterCard;
53BDD340-FDB0-4103-943A-31C9406054F4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,7500;0,0000;0,2400;23,5100;;;23/01/2018 21:22:04;24/01/2018 00:00:00;;1;027955;224026;68276701;1;1;23,5100;0,0000;0,2400;0,0000;0,0000;;
8FFED865-49F9-49ED-8EEC-83532F64A786;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;17,7300;0,0000;0,3000;17,4300;;;23/01/2018 21:21:03;23/02/2018 00:00:00;;1;027955;927452;68445089;1;0;0,0000;0,0000;0,3000;0,0000;0,0000;MasterCard;
9F96852E-3328-43E8-AF4B-51C2C421B96C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;25,3700;0,0000;0,2500;25,1200;;;23/01/2018 21:20:55;24/01/2018 00:00:00;;1;027955;547008;68276701;1;1;25,1200;0,0000;0,2500;0,0000;0,0000;;
A4965668-96BA-4988-B1AC-568FA0F3F873;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,7500;0,0000;0,1900;18,5600;;;23/01/2018 21:19:18;24/01/2018 00:00:00;;1;027955;81564;68445089;1;1;18,5600;0,0000;0,1900;0,0000;0,0000;;
D29F0B75-5800-4EB9-B4F8-F81EFD150EAE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;45,0300;0,0000;0,7700;44,2600;;;23/01/2018 21:18:21;23/02/2018 00:00:00;;1;027955;546406;68445089;1;0;0,0000;0,0000;0,7700;0,0000;0,0000;Visa;
FED3D5A2-859E-4A0D-90A3-914F7111E85B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;46,2800;0,0000;0,4600;45,8200;;;23/01/2018 21:17:18;24/01/2018 00:00:00;;1;027955;551011;68445089;1;1;45,8200;0,0000;0,4600;0,0000;0,0000;;
A7A1EE28-A9D9-41DC-AE33-BC15B8618C81;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;46,7900;0,0000;0,8000;45,9900;;;23/01/2018 21:16:14;23/02/2018 00:00:00;;1;027955;545916;68445089;1;0;0,0000;0,0000;0,8000;0,0000;0,0000;MasterCard;
64ADA22E-1923-4B26-966F-9BC1DAFBDA01;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;32,7700;0,0000;0,3300;32,4400;;;23/01/2018 21:14:44;24/01/2018 00:00:00;;1;027955;392545;68445089;1;1;32,4400;0,0000;0,3300;0,0000;0,0000;;
2A92FF00-61DA-431D-A0B4-2EE305024FAE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,0100;0,0000;0,2300;22,7800;;;23/01/2018 21:13:54;24/01/2018 00:00:00;;1;027955;392315;68445089;1;1;22,7800;0,0000;0,2300;0,0000;0,0000;;
6D7A5F40-9913-4022-A1E2-AF06757FCD80;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;22,6600;0,0000;0,3900;22,2700;;;23/01/2018 21:12:47;23/02/2018 00:00:00;;1;027955;222221;68445089;1;0;0,0000;0,0000;0,3900;0,0000;0,0000;MasterCard;
3A0DF774-0C94-4505-8858-E4DEA1ED825B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;11,3300;0,0000;0,1100;11,2200;;;23/01/2018 21:11:38;24/01/2018 00:00:00;;1;027955;748582;68445089;1;1;11,2200;0,0000;0,1100;0,0000;0,0000;;
3231E34D-7EB8-42AF-B24C-E47C20322CE7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;25,4300;0,0000;0,2500;25,1800;;;23/01/2018 21:08:28;24/01/2018 00:00:00;;1;027955;386907;68445089;1;1;25,1800;0,0000;0,2500;0,0000;0,0000;;
C647561E-CEC2-4866-8C4E-7F17BB1D5471;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;53,5400;0,0000;0,5400;53,0000;;;23/01/2018 21:05:02;24/01/2018 00:00:00;;1;027955;389720;68445089;1;1;53,0000;0,0000;0,5400;0,0000;0,0000;;
B85DF2C1-4DB7-4405-ABCC-D6CBC1279F88;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;64,4800;0,0000;1,1000;63,3800;;;23/01/2018 21:00:17;23/02/2018 00:00:00;;1;027955;388421;68445089;1;0;0,0000;0,0000;1,1000;0,0000;0,0000;MasterCard;
E0D9D7ED-8333-410C-A02A-8A007975149D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;10,9400;0,0000;0,1900;10,7500;;;23/01/2018 20:53:10;23/02/2018 00:00:00;;1;027955;386538;68445089;1;0;0,0000;0,0000;0,1900;0,0000;0,0000;Visa;
ACBE08AE-08BA-429B-BC10-D2AC0FCC6E82;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;57,5000;0,0000;0,5800;56,9200;;;23/01/2018 20:52:09;24/01/2018 00:00:00;;1;027955;218651;68445089;1;1;56,9200;0,0000;0,5800;0,0000;0,0000;;
6356B10A-2174-471A-BE6D-49D9B093B625;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;45,9000;0,0000;0,7800;45,1200;;;23/01/2018 20:45:14;23/02/2018 00:00:00;;1;027955;539419;68445089;1;0;0,0000;0,0000;0,7800;0,0000;0,0000;MasterCard;
1E9B6E49-DA86-48C8-B7C4-B3687C815246;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,2900;0,0000;0,2900;29,0000;;;23/01/2018 20:43:24;24/01/2018 00:00:00;;1;027955;539132;68445089;1;1;29,0000;0,0000;0,2900;0,0000;0,0000;;
B0E22F7F-042B-450F-AC48-87B2FA1E2542;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;16,3500;0,0000;0,2800;16,0700;;;23/01/2018 20:31:10;23/02/2018 00:00:00;;1;027955;214293;68445089;1;0;0,0000;0,0000;0,2800;0,0000;0,0000;MasterCard;
CC4042FC-D75D-4E33-9E6C-BB348A3C05D9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;26,2900;0,0000;0,4500;25,8400;;;23/01/2018 20:18:36;23/02/2018 00:00:00;;1;027955;378451;68445089;1;0;0,0000;0,0000;0,4500;0,0000;0,0000;Visa;
51D74A0A-7A4B-43AB-B960-55AFA0153C1C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Voucher;63,3100;0,0000;0,0000;63,3100;;;23/01/2018 20:17:20;23/01/2018 00:00:00;;1;027955;19727;68445089;1;0;0,0000;0,0000;0,0000;0,0000;0,0000;;
5E0283BF-C488-44B0-BA09-BFA53F4BE003;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;49,0200;0,0000;0,8300;48,1900;;;23/01/2018 20:04:34;23/02/2018 00:00:00;;1;027955;375035;68445089;1;0;0,0000;0,0000;0,8300;0,0000;0,0000;MasterCard;
74A6DF4D-A880-460F-A368-56C50F00B6D0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;24,3500;0,0000;0,4100;23,9400;;;23/01/2018 19:56:16;23/02/2018 00:00:00;;1;027955;529336;68445089;1;0;0,0000;0,0000;0,4100;0,0000;0,0000;MasterCard;
BC511617-0706-4A75-8A0B-FC307CA1D146;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;32,1500;0,0000;0,5500;31,6000;;;23/01/2018 19:45:17;23/02/2018 00:00:00;;1;027955;526219;68445089;1;0;0,0000;0,0000;0,5500;0,0000;0,0000;Visa;
CB24A85A-6C9C-425E-B227-42AEB5010248;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;22,8900;0,0000;0,3900;22,5000;;;23/01/2018 19:38:04;23/02/2018 00:00:00;;1;027955;367417;68445089;1;0;0,0000;0,0000;0,3900;0,0000;0,0000;Visa;
0ACD4D81-AAFC-4831-994D-28D32782BE41;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;25,5300;0,0000;0,4300;25,1000;;;23/01/2018 19:33:13;23/02/2018 00:00:00;;1;027955;723902;68445089;1;0;0,0000;0,0000;0,4300;0,0000;0,0000;Visa;
6952C6E3-C2DB-412B-A47B-730AFA27D319;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;54,4600;0,0000;0,9300;53,5300;;;23/01/2018 19:32:00;23/02/2018 00:00:00;;1;027955;723534;68445089;1;0;0,0000;0,0000;0,9300;0,0000;0,0000;MasterCard;
650EEDAD-3C66-42B8-AC0E-D53834F6122D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;19,8300;0,0000;0,3400;19,4900;;;23/01/2018 19:28:14;23/02/2018 00:00:00;;1;027955;722445;68445089;1;0;0,0000;0,0000;0,3400;0,0000;0,0000;MasterCard;
016675E4-2F0E-43F0-9A8E-E3FCC145EF19;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,8300;0,0000;0,2900;28,5400;;;23/01/2018 19:17:11;24/01/2018 00:00:00;;1;027955;894009;68445089;1;1;28,5400;0,0000;0,2900;0,0000;0,0000;;
2E51EF9D-2482-4E59-93F9-DBB5AF6DE3F4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;19,8000;0,0000;0,2000;19,6000;;;23/01/2018 19:00:52;24/01/2018 00:00:00;;1;027955;190126;68123325;1;1;19,6000;0,0000;0,2000;0,0000;0,0000;;
92AD1B7E-5284-41E3-AE93-D0E5FF96A621;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;408,1300;0,0000;4,0800;404,0500;;;23/01/2018 16:57:35;24/01/2018 00:00:00;;1;027955;856419;68123325;1;1;404,0500;0,0000;4,0800;0,0000;0,0000;;
53EF2EF5-6DED-4521-8E9E-3CC3600D6A63;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;54,9100;0,0000;0,5500;54,3600;;;23/01/2018 16:25:22;24/01/2018 00:00:00;;1;027955;534427;68123325;1;1;54,3600;0,0000;0,5500;0,0000;0,0000;;
4608D5C2-B00A-48DE-98E6-1FDA45C0441E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;42,1300;0,0000;0,4200;41,7100;;;23/01/2018 16:23:03;24/01/2018 00:00:00;;1;027955;810540;68123325;1;1;41,7100;0,0000;0,4200;0,0000;0,0000;;
C8B8F624-C73F-4FC8-B30E-3F44D36F7BA4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;35,3000;0,0000;0,3500;34,9500;;;23/01/2018 16:22:19;24/01/2018 00:00:00;;1;027955;984025;68123325;1;1;34,9500;0,0000;0,3500;0,0000;0,0000;;
1D4BA463-AD4A-45FC-8EAD-B56BEB23D753;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;26,6000;0,0000;0,2700;26,3300;;;23/01/2018 16:18:28;24/01/2018 00:00:00;;1;027955;644148;68123325;1;1;26,3300;0,0000;0,2700;0,0000;0,0000;;
3B6F39A9-0FD9-436F-AC5F-542F80A01014;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;220,7300;0,0000;3,7500;216,9800;;;23/01/2018 16:17:40;23/02/2018 00:00:00;;1;027955;643758;68123325;1;0;0,0000;0,0000;3,7500;0,0000;0,0000;MasterCard;
5521B99A-99FF-4A04-B08D-E3551286C6CF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;62,2700;0,0000;0,6200;61,6500;;;23/01/2018 16:16:11;24/01/2018 00:00:00;;1;027955;643084;68123325;1;1;61,6500;0,0000;0,6200;0,0000;0,0000;;
F7EA3C03-0777-4FE4-80ED-4CF7955C1AF3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;144,7200;0,0000;1,4500;143,2700;;;23/01/2018 16:13:49;24/01/2018 00:00:00;;1;027955;303950;68123325;1;1;143,2700;0,0000;1,4500;0,0000;0,0000;;
E7BC0428-C3BC-4D30-86D0-382B6E01D779;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,9000;0,0000;0,3000;29,6000;;;23/01/2018 16:12:33;24/01/2018 00:00:00;;1;027955;641369;68123325;1;1;29,6000;0,0000;0,3000;0,0000;0,0000;;
162B6ADC-D7FA-4ADE-B87D-B4A995952526;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;41,4700;0,0000;0,4100;41,0600;;;23/01/2018 16:11:15;24/01/2018 00:00:00;;1;027955;640731;68123325;1;1;41,0600;0,0000;0,4100;0,0000;0,0000;;
8C321BBB-1486-496C-9300-0844048A8B00;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;86,5300;0,0000;0,8700;85,6600;;;23/01/2018 16:10:14;24/01/2018 00:00:00;;1;027955;147260;68123325;1;1;85,6600;0,0000;0,8700;0,0000;0,0000;;
BF776957-5E0F-4483-957A-ABEACD526135;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;163,1500;0,0000;2,7700;160,3800;;;23/01/2018 16:09:09;23/02/2018 00:00:00;;1;027955;478411;68123325;1;0;0,0000;0,0000;2,7700;0,0000;0,0000;MasterCard;
770F63EB-88A2-4EEE-8629-AA0AAE873C83;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;43,3900;0,0000;0,4300;42,9600;;;23/01/2018 15:56:13;24/01/2018 00:00:00;;1;027955;635352;68123325;1;1;42,9600;0,0000;0,4300;0,0000;0,0000;;
856B9577-1D8C-4365-95FE-4E1D8828B96A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,5000;0,0000;0,1000;9,4000;;;23/01/2018 15:55:35;24/01/2018 00:00:00;;1;027955;474392;68123325;1;1;9,4000;0,0000;0,1000;0,0000;0,0000;;
239D1E21-4AB0-402C-8FEA-A0FAFEF5CDEF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;41,4400;0,0000;0,4100;41,0300;;;23/01/2018 15:54:31;24/01/2018 00:00:00;;1;027955;297470;68123325;1;1;41,0300;0,0000;0,4100;0,0000;0,0000;;
9BAFBA42-33EF-4EE5-8C01-06900B9D06FB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;27,7400;0,0000;0,2800;27,4600;;;23/01/2018 15:51:19;24/01/2018 00:00:00;;1;027955;141099;68440974;1;1;27,4600;0,0000;0,2800;0,0000;0,0000;;
605AE56E-41CC-4CB7-ABD8-403C03BDE700;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,3400;0,0000;0,2300;23,1100;;;23/01/2018 15:49:16;24/01/2018 00:00:00;;1;027955;140441;68440974;1;1;23,1100;0,0000;0,2300;0,0000;0,0000;;
BD028845-AC8E-417D-971F-22C76CA85534;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;108,2700;0,0000;1,8400;106,4300;;;23/01/2018 15:49:05;23/02/2018 00:00:00;;1;027955;140392;68123325;1;0;0,0000;0,0000;1,8400;0,0000;0,0000;MasterCard;
BDB6CD93-02AC-480A-90BD-A198D01015AD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;38,4700;0,0000;0,3800;38,0900;;;23/01/2018 15:48:27;24/01/2018 00:00:00;;1;027955;632855;68440974;1;1;38,0900;0,0000;0,3800;0,0000;0,0000;;
801ACB68-F8DC-4F5E-AD6A-A51F987B0A2D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;84,5700;0,0000;1,4400;83,1300;;;23/01/2018 15:47:38;23/02/2018 00:00:00;;1;027955;796808;68123325;1;0;0,0000;0,0000;1,4400;0,0000;0,0000;MasterCard;
89C161D4-3B6B-402F-855C-9BDA9C2ED90A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;78,5100;0,0000;0,7900;77,7200;;;23/01/2018 15:47:27;24/01/2018 00:00:00;;1;027955;295345;68440974;1;1;77,7200;0,0000;0,7900;0,0000;0,0000;;
3BCA8E2E-9CCB-4361-89FF-403D70E3B57B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;59,6700;0,0000;0,6000;59,0700;;;23/01/2018 15:45:46;24/01/2018 00:00:00;;1;027955;796187;68123325;1;1;59,0700;0,0000;0,6000;0,0000;0,0000;;
0A6D96DA-9412-47AD-B067-3676C1BDBBAD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;27,8200;0,0000;0,2800;27,5400;;;23/01/2018 15:45:09;24/01/2018 00:00:00;;1;027955;530834;68440974;1;1;27,5400;0,0000;0,2800;0,0000;0,0000;;
16FE4193-BAFB-47A1-93FE-A6B2B1FBCF36;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;50,4600;0,0000;0,8600;49,6000;;;23/01/2018 15:44:19;23/02/2018 00:00:00;;1;027955;138892;68440974;1;0;0,0000;0,0000;0,8600;0,0000;0,0000;Visa;
E36E4D9A-50A8-4D6A-840F-947915586BA3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;41,9200;0,0000;0,4200;41,5000;;;23/01/2018 15:40:16;24/01/2018 00:00:00;;1;027955;974309;68123325;1;1;41,5000;0,0000;0,4200;0,0000;0,0000;;
24B5684E-75B5-4C9A-A0F6-530CD96D761E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,4900;0,0000;0,2900;29,2000;;;23/01/2018 15:39:23;24/01/2018 00:00:00;;1;027955;293095;68123325;1;1;29,2000;0,0000;0,2900;0,0000;0,0000;;
F6EDD76A-44B9-4AF9-AD70-E533E03D28FC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;110,9500;0,0000;1,8900;109,0600;;;23/01/2018 15:34:29;23/02/2018 00:00:00;;1;027955;468049;68123325;1;0;0,0000;0,0000;1,8900;0,0000;0,0000;MasterCard;
C6C667C0-EF6E-4702-8C45-A506169C0CA1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;83,5100;0,0000;0,8400;82,6700;;;23/01/2018 15:30:45;24/01/2018 00:00:00;;1;027955;971490;68123325;1;1;82,6700;0,0000;0,8400;0,0000;0,0000;;
